Nº Patrimônio,Produto,Descrição,Valor,Cód. Projeto,Projeto,Gestor,Coordenador,Situação,NF,Data Emissão da Nota,Data do Termo de Doação,Nº Termo de Doação
3356,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3357,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3358,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3359,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3360,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3361,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3362,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3363,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3364,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3365,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3366,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3367,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3368,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3369,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3370,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3371,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3372,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3373,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3374,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3375,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3376,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3377,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3378,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3379,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3380,Computador Notebook,"Computador Notebook

Notebook  com requisitos mínimos: INTEL CORE I9 ou Geração mais atual, com requisitos para gamer, Memória de 16GB (2x8GB), DDR4, 3200MHz, Expansível até 32GB (2 slots soDIMM).",11779.0,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,73114.0,2023-08-07,2025-12-10,022-2025
3381,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3382,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3383,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3384,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3385,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3386,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3387,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3388,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3389,Câmera de Segurança ,"Câmeras de vigilância para área externa, tipo bullet; IR30 M; lente 2,8 mm; resolução mínima: Full HD 1080p",251.9,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3390,Câmera de Segurança ,"Câmeras de vigilância para área externa, tipo bullet; IR30 M; lente 2,8 mm; resolução mínima: Full HD 1080p",251.9,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3391,Câmera de Segurança ,"Câmeras de vigilância para área externa, tipo bullet; IR30 M; lente 2,8 mm; resolução mínima: Full HD 1080p",251.9,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3392,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3393,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3394,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3395,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3396,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3397,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3398,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3399,Câmera de Segurança ,"Câmeras de vigilância para área interna, tipo dome; IR20 M, resolução mínima: Full HD 1080p.",236.8,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3400,Câmera de Segurança ,"Câmeras de vigilância para área externa, tipo bullet; IR30 M; lente 2,8 mm; resolução mínima: Full HD 1080p",251.9,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
3401,Câmera de Segurança ,"Câmeras de vigilância para área externa, tipo bullet; IR30 M; lente 2,8 mm; resolução mínima: Full HD 1080p",251.9,167.0,ARANOUÁ - ANO 4 (10622-4),Luciana Cecilia Brito de Vasconcelos,Jeconias Ferreira dos Santos,Doado,1245.0,2023-05-10,2025-12-10,022-2025
